player_name,team_name,current_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes
Danny Ings,Aston Villa,765,2018,26,Southampton,Premier League,1,1651
Danny Ings,Aston Villa,765,2019,27,Southampton,Premier League,1,2804
Danny Ings,Aston Villa,765,2020,28,Southampton,Premier League,1,2173
Danny Ings,Aston Villa,765,2021,29,Aston Villa,Premier League,1,1898
Danny Ings,Aston Villa,765,2022,30,Aston Villa,Premier League,1,765
Philippe Coutinho,Aston Villa,635,2010,18,Inter,Serie A,1,781
Philippe Coutinho,Aston Villa,635,2011,19,Espanyol,La Liga,1,1177
Philippe Coutinho,Aston Villa,635,2011,19,Inter,Serie A,1,247
Philippe Coutinho,Aston Villa,635,2012,20,Inter,Serie A,1,311
Philippe Coutinho,Aston Villa,635,2012,20,Liverpool,Premier League,1,923
Philippe Coutinho,Aston Villa,635,2013,21,Liverpool,Premier League,1,2325
Philippe Coutinho,Aston Villa,635,2014,22,Liverpool,Premier League,1,2792
Philippe Coutinho,Aston Villa,635,2015,23,Liverpool,Premier League,1,1996
Philippe Coutinho,Aston Villa,635,2016,24,Liverpool,Premier League,1,2227
Philippe Coutinho,Aston Villa,635,2017,25,Liverpool,Premier League,1,1109
Philippe Coutinho,Aston Villa,635,2017,25,Barcelona,La Liga,1,1296
Philippe Coutinho,Aston Villa,635,2018,26,Barcelona,La Liga,1,2018
Philippe Coutinho,Aston Villa,635,2019,27,Bayern Munich,Bundesliga,1,1411
Philippe Coutinho,Aston Villa,635,2020,28,Barcelona,La Liga,1,654
Philippe Coutinho,Aston Villa,635,2021,29,Barcelona,La Liga,1,503
Philippe Coutinho,Aston Villa,635,2021,29,Aston Villa,Premier League,1,1329
Philippe Coutinho,Aston Villa,635,2022,30,Aston Villa,Premier League,1,635
Leander Dendoncker,Aston Villa,329,2014,19,Anderlecht,Pro League,1,1604
Leander Dendoncker,Aston Villa,329,2015,20,Anderlecht,Pro League,1,1879
Leander Dendoncker,Aston Villa,329,2016,21,Anderlecht,First Division A,1,3600
Leander Dendoncker,Aston Villa,329,2017,22,Anderlecht,First Division A,1,3057
Leander Dendoncker,Aston Villa,329,2018,23,Wolves,Premier League,1,1467
Leander Dendoncker,Aston Villa,329,2019,24,Wolves,Premier League,1,2795
Leander Dendoncker,Aston Villa,329,2020,25,Wolves,Premier League,1,2503
Leander Dendoncker,Aston Villa,329,2021,26,Wolves,Premier League,1,1950
Leander Dendoncker,Aston Villa,329,2022,27,Wolves,Premier League,1,214
Leander Dendoncker,Aston Villa,329,2022,27,Aston Villa,Premier League,1,329
Robin Olsen,Aston Villa,236,2012,22,Malmö,Allsvenskan,1,90
Robin Olsen,Aston Villa,236,2013,23,Malmö,Allsvenskan,1,810
Robin Olsen,Aston Villa,236,2014,24,Malmö,Allsvenskan,1,2575
Robin Olsen,Aston Villa,236,2015,25,Malmö,Allsvenskan,1,1170
Robin Olsen,Aston Villa,236,2015,25,PAOK,Super League,1,961
Robin Olsen,Aston Villa,236,2015,25,FC Copenhagen,Superliga,1,1260
Robin Olsen,Aston Villa,236,2016,26,FC Copenhagen,Superliga,1,2970
Robin Olsen,Aston Villa,236,2017,27,FC Copenhagen,Superliga,1,2107
Robin Olsen,Aston Villa,236,2018,28,Roma,Serie A,1,2430
Robin Olsen,Aston Villa,236,2019,29,Cagliari,Serie A,1,1524
Robin Olsen,Aston Villa,236,2020,30,Roma,Serie A,1,0
Robin Olsen,Aston Villa,236,2020,30,Everton,Premier League,1,630
Robin Olsen,Aston Villa,236,2021,31,Sheffield Utd,Championship,2,990
Robin Olsen,Aston Villa,236,2021,31,Aston Villa,Premier League,1,90
Robin Olsen,Aston Villa,236,2022,32,Aston Villa,Premier League,1,236
Diego Carlos,Aston Villa,179,2015,22,Estoril,Primeira Liga,1,2731
Diego Carlos,Aston Villa,179,2016,23,Nantes,Ligue 1,1,2949
Diego Carlos,Aston Villa,179,2017,24,Nantes,Ligue 1,1,2291
Diego Carlos,Aston Villa,179,2018,25,Nantes,Ligue 1,1,3148
Diego Carlos,Aston Villa,179,2019,26,Sevilla,La Liga,1,3134
Diego Carlos,Aston Villa,179,2020,27,Sevilla,La Liga,1,2788
Diego Carlos,Aston Villa,179,2021,28,Sevilla,La Liga,1,2957
Diego Carlos,Aston Villa,179,2022,29,Aston Villa,Premier League,1,179
Calum Chambers,Aston Villa,110,2013,18,Southampton,Premier League,1,1641
Calum Chambers,Aston Villa,110,2014,19,Arsenal,Premier League,1,1573
Calum Chambers,Aston Villa,110,2015,20,Arsenal,Premier League,1,322
Calum Chambers,Aston Villa,110,2016,21,Middlesbrough,Premier League,1,2160
Calum Chambers,Aston Villa,110,2016,21,Arsenal,Premier League,1,90
Calum Chambers,Aston Villa,110,2017,22,Arsenal,Premier League,1,866
Calum Chambers,Aston Villa,110,2018,23,Fulham,Premier League,1,2588
Calum Chambers,Aston Villa,110,2019,24,Arsenal,Premier League,1,1102
Calum Chambers,Aston Villa,110,2020,25,Arsenal,Premier League,1,753
Calum Chambers,Aston Villa,110,2021,26,Arsenal,Premier League,1,170
Calum Chambers,Aston Villa,110,2021,26,Aston Villa,Premier League,1,831
Calum Chambers,Aston Villa,110,2022,27,Aston Villa,Premier League,1,110
Jan Bednarek,Aston Villa,100,2013,17,Lech Poznań,Ekstraklasa,1,91
Jan Bednarek,Aston Villa,100,2014,18,Lech Poznań,Ekstraklasa,1,128
Jan Bednarek,Aston Villa,100,2015,19,Górnik Łęczna,Ekstraklasa,1,1184
Jan Bednarek,Aston Villa,100,2016,20,Lech Poznań,Ekstraklasa,1,2374
Jan Bednarek,Aston Villa,100,2017,21,Southampton,Premier League,1,426
Jan Bednarek,Aston Villa,100,2018,22,Southampton,Premier League,1,2151
Jan Bednarek,Aston Villa,100,2019,23,Southampton,Premier League,1,3057
Jan Bednarek,Aston Villa,100,2020,24,Southampton,Premier League,1,3100
Jan Bednarek,Aston Villa,100,2021,25,Southampton,Premier League,1,2629
Jan Bednarek,Aston Villa,100,2022,26,Southampton,Premier League,1,159
Jan Bednarek,Aston Villa,100,2022,26,Aston Villa,Premier League,1,100
Ludwig Augustinsson,Aston Villa,77,2011,16,Brommapojkarna,Superettan,2,254
Ludwig Augustinsson,Aston Villa,77,2012,17,Brommapojkarna,Superettan,2,2219
Ludwig Augustinsson,Aston Villa,77,2013,18,Göteborg,Allsvenskan,1,32
Ludwig Augustinsson,Aston Villa,77,2014,19,Göteborg,Allsvenskan,1,2520
Ludwig Augustinsson,Aston Villa,77,2014,20,FC Copenhagen,Superliga,1,1305
Ludwig Augustinsson,Aston Villa,77,2015,21,FC Copenhagen,Superliga,1,2790
Ludwig Augustinsson,Aston Villa,77,2016,22,FC Copenhagen,Superliga,1,2753
Ludwig Augustinsson,Aston Villa,77,2017,23,Werder Bremen,Bundesliga,1,2532
Ludwig Augustinsson,Aston Villa,77,2018,24,Werder Bremen,Bundesliga,1,3026
Ludwig Augustinsson,Aston Villa,77,2019,25,Werder Bremen,Bundesliga,1,924
Ludwig Augustinsson,Aston Villa,77,2020,26,Werder Bremen,Bundesliga,1,1957
Ludwig Augustinsson,Aston Villa,77,2021,27,Sevilla,La Liga,1,793
Ludwig Augustinsson,Aston Villa,77,2022,28,Aston Villa,Premier League,1,77
Cameron Archer,Aston Villa,49,2020,19,Solihull Moors,National League,5,1040
Cameron Archer,Aston Villa,49,2021,20,Preston,Championship,2,1619
Cameron Archer,Aston Villa,49,2021,20,Aston Villa,Premier League,1,27
Cameron Archer,Aston Villa,49,2022,21,Aston Villa,Premier League,1,49
Morgan Sanson,Aston Villa,1,2012,17,Le Mans,Ligue 2,2,1758
Morgan Sanson,Aston Villa,1,2013,18,Montpellier,Ligue 1,1,2463
Morgan Sanson,Aston Villa,1,2014,19,Montpellier,Ligue 1,1,2742
Morgan Sanson,Aston Villa,1,2015,20,Montpellier,Ligue 1,1,560
Morgan Sanson,Aston Villa,1,2016,21,Montpellier,Ligue 1,1,1742
Morgan Sanson,Aston Villa,1,2016,21,Marseille,Ligue 1,1,1358
Morgan Sanson,Aston Villa,1,2017,22,Marseille,Ligue 1,1,2165
Morgan Sanson,Aston Villa,1,2018,23,Marseille,Ligue 1,1,2403
Morgan Sanson,Aston Villa,1,2019,24,Marseille,Ligue 1,1,2173
Morgan Sanson,Aston Villa,1,2020,25,Marseille,Ligue 1,1,826
Morgan Sanson,Aston Villa,1,2020,25,Aston Villa,Premier League,1,294
Morgan Sanson,Aston Villa,1,2021,26,Aston Villa,Premier League,1,356
Morgan Sanson,Aston Villa,1,2022,27,Aston Villa,Premier League,1,1
Lamare Bogarde,Aston Villa,150,2021,17,Aston Villa,Premier League,1,0
Lamare Bogarde,Aston Villa,150,2022,18,Aston Villa,Premier League,1,0
Tim Iroegbunam,Aston Villa,1307,2020,17,West Brom,Premier League,1,0
Tim Iroegbunam,Aston Villa,1307,2021,18,Aston Villa,Premier League,1,92
Tim Iroegbunam,Aston Villa,1307,2022,19,Aston Villa,Premier League,1,0
Tim Iroegbunam,Aston Villa,1307,2022,19,QPR,Championship,2,1307
Filip Marshall,Aston Villa,404,2021,18,Aston Villa,Premier League,1,0
Filip Marshall,Aston Villa,404,2022,19,Aston Villa,Premier League,1,0
Marvelous Nakamba,Aston Villa,0,2013,19,Nancy,Ligue 2,2,97
Marvelous Nakamba,Aston Villa,0,2014,20,Vitesse,Eredivisie,1,97
Marvelous Nakamba,Aston Villa,0,2015,21,Vitesse,Eredivisie,1,2605
Marvelous Nakamba,Aston Villa,0,2016,22,Vitesse,Eredivisie,1,2779
Marvelous Nakamba,Aston Villa,0,2017,23,Club Brugge,First Division A,1,2722
Marvelous Nakamba,Aston Villa,0,2018,24,Club Brugge,First Division A,1,1093
Marvelous Nakamba,Aston Villa,0,2019,25,Aston Villa,Premier League,1,1836
Marvelous Nakamba,Aston Villa,0,2020,26,Aston Villa,Premier League,1,749
Marvelous Nakamba,Aston Villa,0,2021,27,Aston Villa,Premier League,1,904
Marvelous Nakamba,Aston Villa,0,2022,28,Aston Villa,Premier League,1,0
Kadan Young,Aston Villa,0,2022,16,Aston Villa,Premier League,1,0
Jefferson Lerma,Bournemouth,1613,2015,20,Huila,Primera A,1,1733
Jefferson Lerma,Bournemouth,1613,2015,20,Levante,La Liga,1,2682
Jefferson Lerma,Bournemouth,1613,2016,21,Levante,Segunda División,2,1686
Jefferson Lerma,Bournemouth,1613,2017,22,Levante,La Liga,1,2135
Jefferson Lerma,Bournemouth,1613,2018,23,Bournemouth,Premier League,1,2506
Jefferson Lerma,Bournemouth,1613,2019,24,Bournemouth,Premier League,1,2703
Jefferson Lerma,Bournemouth,1613,2020,25,Bournemouth,Championship,2,3342
Jefferson Lerma,Bournemouth,1613,2021,26,Bournemouth,Championship,2,2854
Jefferson Lerma,Bournemouth,1613,2022,27,Bournemouth,Premier League,1,1613
Adam Smith,Bournemouth,1547,2009,18,Wycombe,League One,3,187
Adam Smith,Bournemouth,1547,2009,18,Torquay United,League Two,4,1409
Adam Smith,Bournemouth,1547,2010,19,Bournemouth,League One,3,3372
Adam Smith,Bournemouth,1547,2011,20,Tottenham,Premier League,1,15
Adam Smith,Bournemouth,1547,2011,20,Leeds United,Championship,2,253
Adam Smith,Bournemouth,1547,2011,20,MK Dons,League One,3,1479
Adam Smith,Bournemouth,1547,2012,21,Millwall,Championship,2,2153
Adam Smith,Bournemouth,1547,2013,22,Derby County,Championship,2,645
Adam Smith,Bournemouth,1547,2013,22,Bournemouth,Championship,2,133
Adam Smith,Bournemouth,1547,2014,23,Bournemouth,Championship,2,824
Adam Smith,Bournemouth,1547,2015,24,Bournemouth,Premier League,1,2100
Adam Smith,Bournemouth,1547,2016,25,Bournemouth,Premier League,1,3079
Adam Smith,Bournemouth,1547,2017,26,Bournemouth,Premier League,1,2071
Adam Smith,Bournemouth,1547,2018,27,Bournemouth,Premier League,1,2066
Adam Smith,Bournemouth,1547,2019,28,Bournemouth,Premier League,1,2055
Adam Smith,Bournemouth,1547,2020,29,Bournemouth,Championship,2,3329
Adam Smith,Bournemouth,1547,2021,30,Bournemouth,Championship,2,1711
Adam Smith,Bournemouth,1547,2022,31,Bournemouth,Premier League,1,1547
Lewis Cook,Bournemouth,1452,2014,17,Leeds United,Championship,2,2950
Lewis Cook,Bournemouth,1452,2015,18,Leeds United,Championship,2,3653
Lewis Cook,Bournemouth,1452,2016,19,Bournemouth,Premier League,1,432
Lewis Cook,Bournemouth,1452,2017,20,Bournemouth,Premier League,1,2237
Lewis Cook,Bournemouth,1452,2018,21,Bournemouth,Premier League,1,723
Lewis Cook,Bournemouth,1452,2019,22,Bournemouth,Premier League,1,1352
Lewis Cook,Bournemouth,1452,2020,23,Bournemouth,Championship,2,2506
Lewis Cook,Bournemouth,1452,2021,24,Bournemouth,Championship,2,2173
Lewis Cook,Bournemouth,1452,2022,25,Bournemouth,Premier League,1,1452
Philip Billing,Bournemouth,1310,2013,17,Huddersfield,Championship,2,15
Philip Billing,Bournemouth,1310,2014,18,Huddersfield,Championship,2,0
Philip Billing,Bournemouth,1310,2015,19,Huddersfield,Championship,2,696
Philip Billing,Bournemouth,1310,2016,20,Huddersfield,Championship,2,1207
Philip Billing,Bournemouth,1310,2017,21,Huddersfield,Premier League,1,764
Philip Billing,Bournemouth,1310,2018,22,Huddersfield,Premier League,1,2188
Philip Billing,Bournemouth,1310,2019,23,Bournemouth,Premier League,1,2530
Philip Billing,Bournemouth,1310,2020,24,Bournemouth,Championship,2,2070
Philip Billing,Bournemouth,1310,2021,25,Bournemouth,Championship,2,3304
Philip Billing,Bournemouth,1310,2022,26,Bournemouth,Premier League,1,1310
Chris Mepham,Bournemouth,1341,2017,19,Brentford,Championship,2,1708
Chris Mepham,Bournemouth,1341,2018,20,Brentford,Championship,2,1908
Chris Mepham,Bournemouth,1341,2018,20,Bournemouth,Premier League,1,850
Chris Mepham,Bournemouth,1341,2019,21,Bournemouth,Premier League,1,912
Chris Mepham,Bournemouth,1341,2020,22,Bournemouth,Championship,2,1901
Chris Mepham,Bournemouth,1341,2021,23,Bournemouth,Championship,2,1095
Chris Mepham,Bournemouth,1341,2022,24,Bournemouth,Premier League,1,1341
Dominic Solanke,Bournemouth,1341,2014,16,Chelsea,Premier League,1,0
Dominic Solanke,Bournemouth,1341,2015,17,Vitesse,Eredivisie,1,1805
Dominic Solanke,Bournemouth,1341,2016,18,Chelsea,Premier League,1,0
Dominic Solanke,Bournemouth,1341,2017,19,Liverpool,Premier League,1,596
Dominic Solanke,Bournemouth,1341,2018,20,Bournemouth,Premier League,1,347
Dominic Solanke,Bournemouth,1341,2019,21,Bournemouth,Premier League,1,1651
Dominic Solanke,Bournemouth,1341,2020,22,Bournemouth,Championship,2,3343
Dominic Solanke,Bournemouth,1341,2021,23,Bournemouth,Championship,2,4086
Dominic Solanke,Bournemouth,1341,2022,24,Bournemouth,Premier League,1,1341
Marcus Tavernier,Bournemouth,1283,2017,18,MK Dons,League One,3,417
Marcus Tavernier,Bournemouth,1283,2017,18,Middlesbrough,Championship,2,250
Marcus Tavernier,Bournemouth,1283,2018,19,Middlesbrough,Championship,2,498
Marcus Tavernier,Bournemouth,1283,2019,20,Middlesbrough,Championship,2,2536
Marcus Tavernier,Bournemouth,1283,2020,21,Middlesbrough,Championship,2,2202
Marcus Tavernier,Bournemouth,1283,2021,22,Middlesbrough,Championship,2,3903
Marcus Tavernier,Bournemouth,1283,2022,23,Bournemouth,Premier League,1,1283
Marcos Senesi,Bournemouth,1209,2016,19,San Lorenzo,Primera Div,1,887
Marcos Senesi,Bournemouth,1209,2017,20,San Lorenzo,Primera Div,1,877
Marcos Senesi,Bournemouth,1209,2018,21,San Lorenzo,Primera Div,1,2040
Marcos Senesi,Bournemouth,1209,2019,22,San Lorenzo,Primera Div,1,360
Marcos Senesi,Bournemouth,1209,2019,22,Feyenoord,Eredivisie,1,1394
Marcos Senesi,Bournemouth,1209,2020,23,Feyenoord,Eredivisie,1,2880
Marcos Senesi,Bournemouth,1209,2021,24,Feyenoord,Eredivisie,1,2543
Marcos Senesi,Bournemouth,1209,2022,25,Bournemouth,Premier League,1,1209
Jordan Zemura,Bournemouth,947,2020,20,Bournemouth,Championship,2,5
Jordan Zemura,Bournemouth,947,2021,21,Bournemouth,Championship,2,2912
Jordan Zemura,Bournemouth,947,2022,22,Bournemouth,Premier League,1,947
Mark Travers,Bournemouth,945,2018,19,Bournemouth,Premier League,1,180
Mark Travers,Bournemouth,945,2019,20,Bournemouth,Premier League,1,90
Mark Travers,Bournemouth,945,2020,21,Swindon Town,League One,3,720
Mark Travers,Bournemouth,945,2020,21,Bournemouth,Championship,2,90
Mark Travers,Bournemouth,945,2021,22,Bournemouth,Championship,2,4050
Mark Travers,Bournemouth,945,2022,23,Bournemouth,Premier League,1,945
Kieffer Moore,Bournemouth,939,2013,20,Yeovil Town,Championship,2,1143
Kieffer Moore,Bournemouth,939,2014,21,Yeovil Town,League One,3,1777
Kieffer Moore,Bournemouth,939,2015,22,Viking,Tippeligaen,1,266
Kieffer Moore,Bournemouth,939,2015,22,FG Rovers,National League,5,728
Kieffer Moore,Bournemouth,939,2016,23,FG Rovers,National League,5,876
Kieffer Moore,Bournemouth,939,2016,23,Torquay United,National League,5,346
Kieffer Moore,Bournemouth,939,2016,23,Ipswich Town,Championship,2,157
Kieffer Moore,Bournemouth,939,2017,24,Rotherham Utd,League One,3,1712
Kieffer Moore,Bournemouth,939,2017,24,Barnsley,Championship,2,1473
Kieffer Moore,Bournemouth,939,2018,25,Barnsley,League One,3,2334
Kieffer Moore,Bournemouth,939,2019,26,Wigan Athletic,Championship,2,2799
Kieffer Moore,Bournemouth,939,2020,27,Cardiff City,Championship,2,3409
Kieffer Moore,Bournemouth,939,2021,28,Cardiff City,Championship,2,1506
Kieffer Moore,Bournemouth,939,2021,28,Bournemouth,Championship,2,87
Kieffer Moore,Bournemouth,939,2022,29,Bournemouth,Premier League,1,939
Ryan Christie,Bournemouth,829,2013,18,Inverness CT,Premiership,1,456
Ryan Christie,Bournemouth,829,2014,19,Inverness CT,Premiership,1,2171
Ryan Christie,Bournemouth,829,2015,20,Inverness CT,Premiership,1,1053
Ryan Christie,Bournemouth,829,2015,20,Celtic,Premiership,1,223
Ryan Christie,Bournemouth,829,2016,21,Celtic,Premiership,1,262
Ryan Christie,Bournemouth,829,2016,21,Aberdeen,Premiership,1,645
Ryan Christie,Bournemouth,829,2017,22,Aberdeen,Premiership,1,2503
Ryan Christie,Bournemouth,829,2018,23,Celtic,Premiership,1,1520
Ryan Christie,Bournemouth,829,2019,24,Celtic,Premiership,1,1593
Ryan Christie,Bournemouth,829,2020,25,Celtic,Premiership,1,2359
Ryan Christie,Bournemouth,829,2021,26,Celtic,Premiership,1,282
Ryan Christie,Bournemouth,829,2021,26,Bournemouth,Championship,2,2997
Ryan Christie,Bournemouth,829,2022,27,Bournemouth,Premier League,1,829
Lloyd Kelly,Bournemouth,720,2016,17,Bristol City,Championship,2,0
Lloyd Kelly,Bournemouth,720,2017,18,Bristol City,Championship,2,663
Lloyd Kelly,Bournemouth,720,2018,19,Bristol City,Championship,2,2313
Lloyd Kelly,Bournemouth,720,2019,20,Bournemouth,Premier League,1,639
Lloyd Kelly,Bournemouth,720,2020,21,Bournemouth,Championship,2,3044
Lloyd Kelly,Bournemouth,720,2021,22,Bournemouth,Championship,2,3625
Lloyd Kelly,Bournemouth,720,2022,23,Bournemouth,Premier League,1,720
Neto,Bournemouth,675,2011,22,Fiorentina,Serie A,1,180
Neto,Bournemouth,675,2012,23,Fiorentina,Serie A,1,540
Neto,Bournemouth,675,2013,24,Fiorentina,Serie A,1,3150
Neto,Bournemouth,675,2014,25,Fiorentina,Serie A,1,2610
Neto,Bournemouth,675,2015,26,Juventus,Serie A,1,270
Neto,Bournemouth,675,2016,27,Juventus,Serie A,1,675
Neto,Bournemouth,675,2017,28,Valencia,La Liga,1,2970
Neto,Bournemouth,675,2018,29,Valencia,La Liga,1,3060
Neto,Bournemouth,675,2019,30,Barcelona,La Liga,1,180
Neto,Bournemouth,675,2020,31,Barcelona,La Liga,1,630
Neto,Bournemouth,675,2021,32,Barcelona,La Liga,1,270
Neto,Bournemouth,675,2022,33,Bournemouth,Premier League,1,675
Ryan Fredericks,Bournemouth,451,2012,19,Brentford,League One,3,91
Ryan Fredericks,Bournemouth,451,2013,20,Millwall,Championship,2,1054
Ryan Fredericks,Bournemouth,451,2014,21,Middlesbrough,Championship,2,1335
Ryan Fredericks,Bournemouth,451,2015,22,Bristol City,Championship,2,217
Ryan Fredericks,Bournemouth,451,2015,22,Fulham,Championship,2,2011
Ryan Fredericks,Bournemouth,451,2016,23,Fulham,Championship,2,2181
Ryan Fredericks,Bournemouth,451,2017,24,Fulham,Championship,2,3915
Ryan Fredericks,Bournemouth,451,2018,25,West Ham,Premier League,1,1086
Ryan Fredericks,Bournemouth,451,2019,26,West Ham,Premier League,1,2237
Ryan Fredericks,Bournemouth,451,2020,27,West Ham,Premier League,1,569
Ryan Fredericks,Bournemouth,451,2021,28,West Ham,Premier League,1,307
Ryan Fredericks,Bournemouth,451,2022,29,Bournemouth,Premier League,1,451
Jaidon Anthony,Bournemouth,486,2020,20,Bournemouth,Championship,2,71
Jaidon Anthony,Bournemouth,486,2021,21,Bournemouth,Championship,2,3251
Jaidon Anthony,Bournemouth,486,2022,22,Bournemouth,Premier League,1,486
Ben Pearson,Bournemouth,214,2014,19,Barnsley,League One,3,1882
Ben Pearson,Bournemouth,214,2015,20,Barnsley,League One,3,2016
Ben Pearson,Bournemouth,214,2015,20,Preston,Championship,2,955
Ben Pearson,Bournemouth,214,2016,21,Preston,Championship,2,2568
Ben Pearson,Bournemouth,214,2017,22,Preston,Championship,2,3032
Ben Pearson,Bournemouth,214,2018,23,Preston,Championship,2,2580
Ben Pearson,Bournemouth,214,2019,24,Preston,Championship,2,3327
Ben Pearson,Bournemouth,214,2020,25,Preston,Championship,2,655
Ben Pearson,Bournemouth,214,2020,25,Bournemouth,Championship,2,963
Ben Pearson,Bournemouth,214,2021,26,Bournemouth,Championship,2,883
Ben Pearson,Bournemouth,214,2022,27,Bournemouth,Premier League,1,214
Jack Stacey,Bournemouth,207,2014,18,Reading,Championship,2,182
Jack Stacey,Bournemouth,207,2015,19,Reading,Championship,2,0
Jack Stacey,Bournemouth,207,2015,19,Carlisle United,League Two,4,539
Jack Stacey,Bournemouth,207,2015,19,Barnet,League Two,4,147
Jack Stacey,Bournemouth,207,2016,20,Exeter City,League Two,4,2582
Jack Stacey,Bournemouth,207,2017,21,Luton Town,League Two,4,3571
Jack Stacey,Bournemouth,207,2018,22,Luton Town,League One,3,4050
Jack Stacey,Bournemouth,207,2019,23,Bournemouth,Premier League,1,1549
Jack Stacey,Bournemouth,207,2020,24,Bournemouth,Championship,2,1711
Jack Stacey,Bournemouth,207,2021,25,Bournemouth,Championship,2,2129
Jack Stacey,Bournemouth,207,2022,26,Bournemouth,Premier League,1,207
Jack Stephens,Bournemouth,93,2010,16,Plymouth Argyle,League One,3,181
Jack Stephens,Bournemouth,93,2013,19,Swindon Town,League One,3,900
Jack Stephens,Bournemouth,93,2014,20,Swindon Town,League One,3,3284
Jack Stephens,Bournemouth,93,2014,20,Southampton,Premier League,1,0
Jack Stephens,Bournemouth,93,2015,21,Middlesbrough,Championship,2,12
Jack Stephens,Bournemouth,93,2015,21,Coventry City,League One,3,1440
Jack Stephens,Bournemouth,93,2016,22,Southampton,Premier League,1,1471
Jack Stephens,Bournemouth,93,2017,23,Southampton,Premier League,1,1980
Jack Stephens,Bournemouth,93,2018,24,Southampton,Premier League,1,1700
Jack Stephens,Bournemouth,93,2019,25,Southampton,Premier League,1,2451
Jack Stephens,Bournemouth,93,2020,26,Southampton,Premier League,1,1537
Jack Stephens,Bournemouth,93,2021,27,Southampton,Premier League,1,811
Jack Stephens,Bournemouth,93,2022,28,Southampton,Premier League,1,46
Jack Stephens,Bournemouth,93,2022,28,Bournemouth,Premier League,1,93
Siriki Dembélé,Bournemouth,82,2017,20,Grimsby Town,League Two,4,2793
